"ID","student_ID","course_ID","withdrew_status","semester_ID"
14375,1771,20300,Completed,7
14380,1821,20300,Completed,7
14385,2013,20300,Completed,7
14390,2186,20300,Completed,7
14395,26,20400,Completed,7
14400,439,20400,Completed,7
14405,471,20400,Completed,7
14410,518,20400,Completed,7
14415,538,20400,Completed,7
14420,550,20400,Completed,7
14425,700,20400,Completed,7
14430,742,20400,Completed,7
14435,805,20400,Completed,7
14440,917,20400,Withdrew,7
14445,919,20400,Completed,7
14450,1087,20400,Completed,7
14455,1130,20400,Completed,7
14460,1233,20400,Completed,7
14465,1246,20400,Completed,7
14470,1318,20400,Completed,7
14475,1547,20400,Completed,7
14480,1551,20400,Completed,7
14485,1595,20400,Completed,7
14490,1656,20400,Completed,7
14495,1774,20400,Completed,7
14500,1843,20400,Completed,7
14505,1875,20400,Completed,7
14510,1910,20400,Completed,7
14515,1930,20400,Completed,7
14520,2064,20400,Completed,7
14525,20,20400,Completed,7
14530,43,20400,Completed,7
14535,93,20400,Completed,7
14540,314,20400,Completed,7
14545,575,20400,Completed,7
14550,687,20400,Completed,7
14555,699,20400,Completed,7
14560,729,20400,Completed,7
14565,955,20400,Completed,7
14570,1151,20400,Completed,7
14575,1187,20400,Completed,7
14580,1278,20400,Completed,7
14585,1351,20400,Completed,7
14590,1406,20400,Completed,7
14595,1428,20400,Completed,7
14600,1468,20400,Completed,7
14605,1607,20400,Completed,7
14610,1612,20400,Completed,7
14615,1816,20400,Completed,7
14620,1820,20400,Completed,7
14625,1860,20400,Completed,7
14630,1881,20400,Completed,7
14635,2022,20400,Completed,7
14640,2080,20400,Completed,7
14645,2175,20400,Completed,7
14650,235,20500,Completed,7
14655,437,20500,Completed,7
14660,596,20500,Completed,7
14665,614,20500,Completed,7
14670,790,20500,Completed,7
14675,983,20500,Completed,7
14680,1016,20500,Completed,7
14685,1117,20500,Completed,7
14690,1125,20500,Completed,7
14695,1224,20500,Completed,7
14700,1231,20500,Completed,7
14705,1321,20500,Completed,7
14710,1464,20500,Completed,7
14715,1499,20500,Completed,7
14720,1670,20500,Completed,7
14725,1928,20500,Completed,7
14730,1931,20500,Completed,7
14735,1949,20500,Completed,7
14740,2019,20500,Completed,7
14745,2090,20500,Completed,7
14750,2122,20500,Completed,7
14755,69,23100,Completed,7
14760,322,23100,Completed,7
14765,640,23100,Completed,7
14770,675,23100,Completed,7
14775,687,23100,Completed,7
14780,741,23100,Completed,7
14785,899,23100,Completed,7
14790,911,23100,Completed,7
14795,1021,23100,Completed,7
14800,1209,23100,Completed,7
14805,1342,23100,Completed,7
14810,1428,23100,Completed,7
14815,1617,23100,Completed,7
14820,2022,23100,Completed,7
14825,2150,23100,Completed,7
14830,550,23400,Completed,7
14835,83,20600,Completed,7
14840,155,20600,Completed,7
14845,180,20600,Completed,7
14850,233,20600,Completed,7
14855,331,20600,Completed,7
14860,398,20600,Completed,7
14865,635,20600,Completed,7
14870,670,20600,Completed,7
14875,707,20600,Withdrew,7
14880,799,20600,Completed,7
14885,875,20600,Completed,7
14890,1032,20600,Completed,7
14895,1090,20600,Completed,7
14900,1273,20600,Completed,7
14905,1362,20600,Completed,7
14910,1460,20600,Completed,7
14915,1639,20600,Completed,7
14920,1855,20600,Completed,7
14925,1965,20600,Completed,7
14930,83,20700,Completed,7
14935,111,20700,Completed,7
14940,155,20700,Completed,7
14945,233,20700,Completed,7
14950,362,20700,Completed,7
14955,398,20700,Completed,7
14960,635,20700,Completed,7
14965,707,20700,Completed,7
14970,904,20700,Completed,7
14975,1016,20700,Withdrew,7
14980,1032,20700,Completed,7
14985,1202,20700,Completed,7
14990,1273,20700,Withdrew,7
14995,1385,20700,Completed,7
15000,1394,20700,Completed,7
15005,1455,20700,Completed,7
15010,1460,20700,Completed,7
15015,1576,20700,Completed,7
15020,1639,20700,Completed,7
15025,1826,20700,Completed,7
15030,1855,20700,Completed,7
15035,1965,20700,Completed,7
15040,2017,20700,Completed,7
15045,2131,20700,Completed,7
15050,58,22700,Completed,7
15055,117,22700,Completed,7
15060,331,22700,Completed,7
15065,336,22700,Completed,7
15070,767,22700,Completed,7
15075,1090,22700,Completed,7
15080,1129,22700,Completed,7
15085,1195,22700,Completed,7
15090,1457,22700,Withdrew,7
15095,1519,22700,Completed,7
15100,1619,22700,Completed,7
15105,1675,22700,Completed,7
15110,2017,22700,Completed,7
15115,2121,22700,Completed,7
15120,2182,22700,Completed,7
15125,2221,22700,Completed,7
15130,1273,21100,Completed,7
15135,1362,21100,Completed,7
15140,117,21200,Completed,7
15145,180,21200,Completed,7
15150,331,21200,Completed,7
15155,767,21200,Completed,7
15160,799,21200,Completed,7
15165,875,21200,Completed,7
15170,1090,21200,Completed,7
15175,1129,21200,Completed,7
15180,1224,21200,Completed,7
15185,1321,21200,Completed,7
15190,1385,21200,Completed,7
15195,1457,21200,Withdrew,7
15200,1519,21200,Completed,7
15205,1619,21200,Completed,7
15210,1658,21200,Completed,7
15215,1660,21200,Completed,7
15220,1675,21200,Completed,7
15225,2017,21200,Completed,7
15230,2182,21200,Completed,7
15235,2221,21200,Completed,7
15240,180,23500,Completed,7
15245,117,21700,Completed,7
15250,875,21700,Completed,7
15255,985,21700,Completed,7
15260,1090,21700,Completed,7
15265,2078,21700,Completed,7
15270,2121,21700,Completed,7
15275,2221,21700,Completed,7
15280,189,20000,Withdrew,8
15285,235,20000,Withdrew,8
15290,327,20000,Completed,8
15295,453,20000,Completed,8
15300,548,20000,Completed,8
15305,575,20000,Completed,8
15310,665,20000,Completed,8
15315,798,20000,Completed,8
15320,927,20000,Completed,8
15325,1055,20000,Completed,8
15330,1077,20000,Completed,8
15335,1140,20000,Completed,8
15340,1155,20000,Completed,8
15345,1225,20000,Completed,8
15350,1461,20000,Completed,8
15355,1497,20000,Completed,8
15360,1533,20000,Completed,8
15365,1548,20000,Completed,8
15370,1729,20000,Completed,8
15375,1731,20000,Completed,8
15380,1795,20000,Withdrew,8
15385,1813,20000,Completed,8
15390,1882,20000,Completed,8
15395,1909,20000,Completed,8
15400,2102,20000,Completed,8
15405,2183,20000,Completed,8
15410,68,20000,Completed,8
15415,154,20000,Completed,8
15420,350,20000,Completed,8
15425,527,20000,Completed,8
15430,546,20000,Completed,8
15435,1032,20000,Completed,8
15440,1071,20000,Completed,8
15445,1224,20000,Completed,8
15450,1321,20000,Completed,8
15455,1365,20000,Completed,8
15460,1375,20000,Completed,8
15465,1499,20000,Withdrew,8
15470,1532,20000,Completed,8
15475,1602,20000,Completed,8
15480,1649,20000,Withdrew,8
15485,1658,20000,Completed,8
15490,1733,20000,Completed,8
15495,1800,20000,Completed,8
15500,1863,20000,Withdrew,8
15505,1866,20000,Completed,8
15510,1889,20000,Completed,8
15515,1944,20000,Completed,8
15520,2122,20000,Completed,8
15525,2211,20000,Completed,8
15530,20,20000,Completed,8
15535,63,20000,Completed,8
15540,229,20000,Completed,8
15545,300,20000,Completed,8
15550,302,20000,Completed,8
15555,381,20000,Completed,8
15560,437,20000,Completed,8
15565,439,20000,Completed,8
15570,524,20000,Completed,8
15575,572,20000,Withdrew,8
15580,604,20000,Completed,8
15585,687,20000,Completed,8
15590,1021,20000,Completed,8
15595,1258,20000,Completed,8
15600,1356,20000,Completed,8
15605,1464,20000,Completed,8
15610,1534,20000,Completed,8
15615,1638,20000,Completed,8
15620,1651,20000,Completed,8
15625,1843,20000,Completed,8
15630,1854,20000,Completed,8
15635,1931,20000,Completed,8
15640,1999,20000,Withdrew,8
15645,2019,20000,Completed,8
15650,2090,20000,Completed,8
15655,52,20300,Completed,8
15660,101,20300,Completed,8
15665,189,20300,Completed,8
15670,192,20300,Completed,8
15675,274,20300,Completed,8
15680,373,20300,Completed,8
15685,547,20300,Completed,8
15690,638,20300,Completed,8
15695,699,20300,Withdrew,8
15700,821,20300,Completed,8
15705,881,20300,Completed,8
15710,924,20300,Completed,8
15715,966,20300,Completed,8
15720,1000,20300,Completed,8
15725,1096,20300,Completed,8
15730,1369,20300,Completed,8
15735,1607,20300,Completed,8
15740,1669,20300,Completed,8
15745,1670,20300,Completed,8
15750,1811,20300,Completed,8
15755,1905,20300,Completed,8
15760,1915,20300,Completed,8
15765,2005,20300,Completed,8
15770,2101,20300,Completed,8
15775,2107,20300,Completed,8
15780,42,20300,Completed,8
15785,43,20300,Completed,8
15790,94,20300,Completed,8
15795,145,20300,Completed,8
15800,226,20300,Completed,8
15805,371,20300,Completed,8
15810,435,20300,Completed,8
15815,574,20300,Completed,8
15820,596,20300,Completed,8
15825,842,20300,Completed,8
15830,921,20300,Completed,8
15835,944,20300,Completed,8
15840,1031,20300,Completed,8
15845,1126,20300,Completed,8
15850,1144,20300,Completed,8
15855,1255,20300,Completed,8
15860,1352,20300,Completed,8
15865,1424,20300,Completed,8
15870,1425,20300,Completed,8
15875,1491,20300,Completed,8
15880,1569,20300,Completed,8
15885,1700,20300,Completed,8
15890,1706,20300,Completed,8
15895,1740,20300,Completed,8
15900,1749,20300,Completed,8
15905,1774,20300,Completed,8
15910,1914,20300,Completed,8
15915,1945,20300,Completed,8
15920,2150,20300,Completed,8
15925,2156,20300,Completed,8
15930,127,20300,Completed,8
15935,209,20300,Completed,8
15940,392,20300,Completed,8
15945,414,20300,Completed,8
15950,434,20300,Completed,8
15955,528,20300,Completed,8
15960,581,20300,Completed,8
15965,742,20300,Completed,8
15970,774,20300,Completed,8
15975,827,20300,Completed,8
15980,857,20300,Completed,8
15985,898,20300,Completed,8
15990,1177,20300,Completed,8
15995,1180,20300,Completed,8
16000,1357,20300,Completed,8
16005,1436,20300,Completed,8
16010,1451,20300,Completed,8
16015,1628,20300,Completed,8
16020,1841,20300,Completed,8
16025,1916,20300,Completed,8
16030,2063,20300,Completed,8
16035,2075,20300,Completed,8
16040,2094,20300,Withdrew,8
16045,2153,20300,Completed,8
16050,2158,20300,Completed,8
16055,2212,20300,Completed,8
16060,10,20300,Completed,8
16065,56,20300,Completed,8
16070,254,20300,Completed,8
16075,346,20300,Completed,8
16080,350,20300,Completed,8
16085,383,20300,Completed,8
16090,395,20300,Completed,8
16095,563,20300,Completed,8
16100,614,20300,Completed,8
16105,986,20300,Completed,8
16110,1064,20300,Completed,8
16115,1286,20300,Completed,8
16120,1333,20300,Completed,8
16125,1583,20300,Completed,8
16130,1604,20300,Completed,8
16135,1613,20300,Completed,8
16140,1621,20300,Completed,8
16145,1918,20300,Completed,8
16150,1960,20300,Completed,8
16155,1969,20300,Withdrew,8
16160,2040,20300,Completed,8
16165,2072,20300,Completed,8
16170,2129,20300,Completed,8
16175,2172,20300,Completed,8
16180,2194,20300,Completed,8
16185,2211,20300,Completed,8
16190,20,21800,Completed,8
16195,93,21800,Completed,8
16200,314,21800,Completed,8
16205,342,21800,Completed,8
16210,439,21800,Completed,8
16215,596,21800,Completed,8
16220,687,21800,Completed,8
16225,699,21800,Withdrew,8
16230,805,21800,Completed,8
16235,919,21800,Completed,8
16240,935,21800,Completed,8
16245,955,21800,Completed,8
16250,1009,21800,Completed,8
16255,1126,21800,Completed,8
16260,1277,21800,Completed,8
16265,1428,21800,Completed,8
16270,1464,21800,Completed,8
16275,1595,21800,Completed,8
16280,1612,21800,Completed,8
16285,1656,21800,Completed,8
16290,1816,21800,Completed,8
16295,1820,21800,Completed,8
16300,1855,21800,Completed,8
16305,1860,21800,Completed,8
16310,1881,21800,Completed,8
16315,1928,21800,Completed,8
16320,1931,21800,Completed,8
16325,1949,21800,Completed,8
16330,2019,21800,Completed,8
16335,2022,21800,Completed,8
16340,2122,21800,Completed,8
16345,2135,21800,Completed,8
16350,2175,21800,Completed,8
16355,2186,21800,Completed,8
16360,85,20400,Completed,8
16365,232,20400,Completed,8
16370,271,20400,Completed,8
16375,524,20400,Completed,8
16380,543,20400,Completed,8
16385,575,20400,Completed,8
16390,653,20400,Withdrew,8
16395,732,20400,Completed,8
16400,751,20400,Completed,8
16405,930,20400,Completed,8
16410,935,20400,Completed,8
16415,1009,20400,Completed,8
16420,1021,20400,Completed,8
16425,1141,20400,Completed,8
16430,1236,20400,Completed,8
16435,1332,20400,Completed,8
16440,1372,20400,Completed,8
16445,1652,20400,Completed,8
16450,1691,20400,Completed,8
16455,1699,20400,Completed,8
16460,1804,20400,Completed,8
16465,1843,20400,Withdrew,8
16470,1860,20400,Completed,8
16475,1941,20400,Completed,8
16480,1946,20400,Completed,8
16485,2035,20400,Completed,8
16490,2103,20400,Completed,8
16495,2135,20400,Completed,8
16500,2175,20400,Completed,8
16505,2186,20400,Completed,8
16510,2191,20400,Withdrew,8
16515,2195,20400,Completed,8
16520,2245,20400,Completed,8
16525,64,20500,Withdrew,8
16530,235,20500,Completed,8
16535,439,20500,Completed,8
16540,495,20500,Completed,8
16545,596,20500,Completed,8
16550,614,20500,Completed,8
16555,687,20500,Completed,8
16560,699,20500,Withdrew,8
16565,1087,20500,Completed,8
16570,1223,20500,Completed,8
16575,1273,20500,Completed,8
16580,1277,20500,Completed,8
16585,1342,20500,Completed,8
16590,1465,20500,Completed,8
16595,1612,20500,Completed,8
16600,1816,20500,Completed,8
16605,1820,20500,Completed,8
16610,1910,20500,Completed,8
16615,93,20500,Completed,8
16620,700,20500,Completed,8
16625,742,20500,Completed,8
16630,805,20500,Completed,8
16635,919,20500,Completed,8
16640,955,20500,Withdrew,8
16645,1013,20500,Withdrew,8
16650,1016,20500,Completed,8
16655,1151,20500,Withdrew,8
16660,1303,20500,Completed,8
16665,1428,20500,Completed,8
16670,1499,20500,Completed,8
16675,1595,20500,Completed,8
16680,1617,20500,Completed,8
16685,1656,20500,Completed,8
16690,1881,20500,Completed,8
16695,2022,20500,Completed,8
16700,20,23100,Completed,8
16705,43,23100,Completed,8
16710,229,23100,Completed,8
16715,235,23100,Completed,8
16720,575,23100,Completed,8
16725,596,23100,Completed,8
16730,614,23100,Completed,8
16735,677,23100,Completed,8
16740,699,23100,Completed,8
16745,934,23100,Completed,8
16750,949,23100,Completed,8
16755,983,23100,Completed,8
16760,1013,23100,Completed,8
16765,1032,23100,Completed,8
16770,1499,23100,Completed,8
16775,1860,23100,Completed,8
16780,1924,23100,Completed,8
16785,2175,23100,Completed,8
16790,146,23100,Completed,8
16795,275,23100,Completed,8
16800,306,23100,Completed,8
16805,388,23100,Completed,8
16810,432,23100,Completed,8
16815,590,23100,Withdrew,8
16820,707,23100,Completed,8
16825,935,23100,Completed,8
16830,948,23100,Completed,8
16835,955,23100,Completed,8
16840,1081,23100,Completed,8
16845,1171,23100,Withdrew,8
16850,1231,23100,Completed,8
16855,1314,23100,Completed,8
16860,1321,23100,Completed,8
16865,1451,23100,Completed,8
16870,1688,23100,Completed,8
16875,1833,23100,Completed,8
16880,1848,23100,Completed,8
16885,2049,23100,Completed,8
16890,2072,23100,Completed,8
16895,2200,23100,Completed,8
16900,83,22100,Completed,8
16905,111,22100,Completed,8
16910,331,22100,Completed,8
16915,362,22100,Completed,8
16920,398,22100,Completed,8
16925,614,22100,Completed,8
16930,1016,22100,Completed,8
16935,1321,22100,Completed,8
16940,1460,22100,Completed,8
16945,1639,22100,Completed,8
16950,1660,22100,Completed,8
16955,1826,22100,Completed,8
16960,1965,22100,Completed,8
16965,155,22200,Completed,8
16970,233,22200,Completed,8
16975,362,22200,Completed,8
16980,398,22200,Completed,8
16985,635,22200,Completed,8
16990,904,22200,Completed,8
16995,1224,22200,Completed,8
17000,1362,22200,Completed,8
17005,1394,22200,Completed,8
17010,1460,22200,Completed,8
17015,1855,22200,Completed,8
17020,1965,22200,Completed,8
17025,2017,22200,Completed,8
17030,117,22400,Completed,8
17035,180,22400,Completed,8
17040,233,22400,Completed,8
17045,362,22400,Completed,8
17050,398,22400,Completed,8
17055,635,22400,Completed,8
17060,767,22400,Completed,8
17065,799,22400,Completed,8
17070,1129,22400,Completed,8
17075,1224,22400,Completed,8
17080,1294,22400,Completed,8
17085,1321,22400,Completed,8
17090,1362,22400,Completed,8
17095,1394,22400,Completed,8
17100,1460,22400,Completed,8
17105,1619,22400,Completed,8
17110,1675,22400,Completed,8
17115,2017,22400,Completed,8
17120,2131,22400,Completed,8
17125,2090,21100,Completed,8
17130,1965,21100,Completed,8
17135,117,21100,Completed,8
17140,111,21100,Completed,8
17145,1986,21100,Completed,8
17150,155,21100,Completed,8
17155,398,21100,Completed,8
17160,2221,21100,Completed,8
17165,117,21500,Completed,8
17170,1519,21500,Completed,8
17175,2221,21500,Completed,8
17180,875,21500,Completed,8
17185,1658,21500,Completed,8
17190,2121,21500,Completed,8
17195,117,23800,Completed,8
17200,155,23800,Completed,8
17205,166,23800,Completed,8
17210,180,23800,Completed,8
17215,331,23800,Completed,8
17220,362,23800,Completed,8
17225,635,23800,Completed,8
17230,799,23800,Completed,8
17235,875,23800,Completed,8
17240,904,23800,Completed,8
17245,1031,23800,Completed,8
17250,1074,23800,Completed,8
17255,1183,23800,Completed,8
17260,1195,23800,Completed,8
17265,1231,23800,Completed,8
17270,1362,23800,Completed,8
17275,1460,23800,Completed,8
17280,1519,23800,Completed,8
17285,1619,23800,Completed,8
17290,1639,23800,Completed,8
17295,1660,23800,Completed,8
17300,1675,23800,Completed,8
17305,1965,23800,Completed,8
17310,2017,23800,Completed,8
17315,2035,23800,Completed,8
17320,2121,23800,Completed,8
17325,2182,23800,Completed,8
17330,2221,23800,Completed,8
17335,318,20000,Completed,9
17340,322,20000,Completed,9
17345,416,20000,Completed,9
17350,434,20000,Completed,9
17355,631,20000,Withdrew,9
17360,766,20000,Completed,9
17365,794,20000,Completed,9
17370,970,20000,Completed,9
17375,1001,20000,Completed,9
17380,1126,20000,Completed,9
17385,1394,20000,Completed,9
17390,1419,20000,Withdrew,9
17395,1499,20000,Completed,9
17400,1511,20000,Completed,9
17405,1541,20000,Completed,9
17410,1654,20000,Completed,9
17415,1657,20000,Completed,9
17420,1895,20000,Completed,9
17425,1906,20000,Withdrew,9
17430,1934,20000,Completed,9
17435,1967,20000,Completed,9
17440,2025,20000,Completed,9
17445,2067,20000,Completed,9
17450,2199,20000,Completed,9
17455,52,20000,Completed,9
17460,85,20000,Completed,9
17465,228,20000,Completed,9
17470,255,20000,Completed,9
17475,281,20000,Completed,9
17480,342,20000,Completed,9
17485,399,20000,Completed,9
17490,558,20000,Completed,9
17495,596,20000,Completed,9
17500,668,20000,Completed,9
17505,675,20000,Completed,9
17510,723,20000,Completed,9
17515,806,20000,Completed,9
17520,969,20000,Completed,9
17525,1143,20000,Completed,9
17530,1263,20000,Completed,9
17535,1277,20000,Completed,9
17540,1282,20000,Completed,9
17545,1367,20000,Completed,9
17550,1493,20000,Completed,9
17555,1745,20000,Completed,9
17560,1779,20000,Completed,9
17565,1820,20000,Completed,9
17570,1885,20000,Completed,9
17575,2024,20000,Completed,9
17580,2192,20000,Completed,9
17585,102,20000,Completed,9
17590,115,20000,Completed,9
17595,235,20000,Completed,9
17600,293,20000,Completed,9
17605,567,20000,Completed,9
17610,617,20000,Completed,9
17615,632,20000,Completed,9
17620,690,20000,Completed,9
17625,742,20000,Completed,9
17630,747,20000,Completed,9
17635,770,20000,Completed,9
17640,771,20000,Completed,9
17645,792,20000,Completed,9
17650,800,20000,Completed,9
17655,824,20000,Completed,9
17660,839,20000,Completed,9
17665,918,20000,Completed,9
17670,1125,20000,Withdrew,9
17675,1130,20000,Completed,9
17680,1315,20000,Completed,9
17685,1332,20000,Completed,9
17690,1725,20000,Completed,9
17695,1987,20000,Completed,9
17700,2089,20000,Completed,9
17705,13,20300,Completed,9
17710,459,20300,Completed,9
17715,523,20300,Completed,9
17720,570,20300,Completed,9
17725,617,20300,Completed,9
17730,634,20300,Completed,9
17735,707,20300,Completed,9
17740,718,20300,Completed,9
17745,756,20300,Completed,9
17750,926,20300,Completed,9
17755,984,20300,Completed,9
17760,1151,20300,Completed,9
17765,1190,20300,Completed,9
17770,1238,20300,Completed,9
17775,1330,20300,Completed,9
17780,1400,20300,Completed,9
17785,1524,20300,Completed,9
17790,1548,20300,Completed,9
17795,1829,20300,Completed,9
17800,1979,20300,Completed,9
17805,2138,20300,Completed,9
17810,2152,20300,Completed,9
17815,2159,20300,Completed,9
17820,2170,20300,Completed,9
17825,2195,20300,Completed,9
17830,77,20300,Completed,9
17835,247,20300,Completed,9
17840,270,20300,Completed,9
17845,327,20300,Completed,9
17850,334,20300,Completed,9
17855,396,20300,Completed,9
17860,500,20300,Completed,9
17865,554,20300,Completed,9
17870,624,20300,Completed,9
17875,629,20300,Completed,9
17880,657,20300,Completed,9
17885,782,20300,Completed,9
17890,992,20300,Completed,9
17895,1028,20300,Completed,9
17900,1091,20300,Completed,9
17905,1143,20300,Completed,9
17910,1438,20300,Completed,9
17915,1470,20300,Completed,9
17920,1653,20300,Completed,9
17925,1752,20300,Completed,9
17930,1757,20300,Completed,9
17935,1817,20300,Completed,9
17940,1842,20300,Completed,9
17945,2081,20300,Completed,9
17950,2093,20300,Completed,9
17955,2136,20300,Completed,9
17960,35,20300,Completed,9
17965,47,20300,Completed,9
17970,140,20300,Completed,9
17975,154,20300,Completed,9
17980,246,20300,Completed,9
17985,485,20300,Completed,9
17990,551,20300,Completed,9
17995,757,20300,Completed,9
18000,777,20300,Completed,9
18005,800,20300,Completed,9
18010,1086,20300,Completed,9
18015,1211,20300,Completed,9
18020,1388,20300,Completed,9
18025,1542,20300,Completed,9
18030,1560,20300,Completed,9
18035,1563,20300,Completed,9
18040,1574,20300,Completed,9
18045,1687,20300,Completed,9
18050,1698,20300,Completed,9
18055,1727,20300,Completed,9
18060,1777,20300,Completed,9
18065,2109,20300,Completed,9
18070,2168,20300,Completed,9
18075,2241,20300,Completed,9
18080,116,20300,Completed,9
18085,235,20300,Completed,9
18090,329,20300,Completed,9
18095,361,20300,Completed,9
18100,379,20300,Completed,9
18105,394,20300,Completed,9
18110,439,20300,Completed,9
18115,484,20300,Completed,9
18120,492,20300,Completed,9
18125,615,20300,Completed,9
18130,637,20300,Completed,9
18135,764,20300,Completed,9
18140,788,20300,Completed,9
18145,810,20300,Completed,9
18150,847,20300,Completed,9
18155,872,20300,Completed,9
18160,943,20300,Completed,9
18165,978,20300,Completed,9
18170,1006,20300,Completed,9
18175,1205,20300,Completed,9
18180,1331,20300,Completed,9
18185,1430,20300,Completed,9
18190,1504,20300,Completed,9
18195,1820,20300,Completed,9
18200,1957,20300,Completed,9
18205,2031,20300,Completed,9
18210,2143,20300,Completed,9
18215,20,20400,Completed,9
18220,52,20400,Completed,9
18225,104,20400,Completed,9
18230,154,20400,Completed,9
18235,364,20400,Completed,9
18240,412,20400,Completed,9
18245,521,20400,Withdrew,9
18250,538,20400,Completed,9
18255,546,20400,Completed,9
18260,591,20400,Completed,9
18265,602,20400,Completed,9
18270,634,20400,Completed,9
18275,675,20400,Completed,9
18280,682,20400,Completed,9
18285,703,20400,Completed,9
18290,864,20400,Completed,9
18295,936,20400,Completed,9
18300,967,20400,Completed,9
18305,1126,20400,Completed,9
18310,1145,20400,Completed,9
18315,1328,20400,Completed,9
18320,1566,20400,Completed,9
18325,1620,20400,Completed,9
18330,1636,20400,Completed,9
18335,1784,20400,Completed,9
18340,1891,20400,Completed,9
18345,1924,20400,Completed,9
18350,2120,20400,Completed,9
18355,2181,20400,Completed,9
18360,2202,20400,Completed,9
18365,43,20400,Completed,9
18370,50,20400,Completed,9
18375,127,20400,Completed,9
18380,207,20400,Completed,9
18385,275,20400,Completed,9
18390,348,20400,Completed,9
18395,434,20400,Completed,9
18400,471,20400,Completed,9
18405,752,20400,Completed,9
18410,912,20400,Completed,9
18415,1077,20400,Completed,9
18420,1109,20400,Completed,9
18425,1155,20400,Completed,9
18430,1367,20400,Completed,9
18435,1445,20400,Completed,9
18440,1525,20400,Completed,9
18445,1577,20400,Completed,9
18450,1665,20400,Completed,9
18455,1876,20400,Completed,9
18460,1889,20400,Completed,9
18465,1895,20400,Completed,9
18470,1916,20400,Completed,9
18475,1967,20400,Completed,9
18480,2066,20400,Completed,9
18485,2187,20400,Completed,9
18490,2192,20400,Completed,9
18495,85,20500,Completed,9
18500,235,20500,Completed,9
18505,342,20500,Completed,9
18510,454,20500,Completed,9
18515,524,20500,Completed,9
18520,575,20500,Completed,9
18525,935,20500,Completed,9
18530,960,20500,Withdrew,9
18535,999,20500,Completed,9
18540,1021,20500,Completed,9
18545,1125,20500,Completed,9
18550,1151,20500,Completed,9
18555,1227,20500,Completed,9
18560,1277,20500,Completed,9
18565,1499,20500,Completed,9
18570,1691,20500,Completed,9
18575,1820,20500,Completed,9
18580,1860,20500,Completed,9
18585,1879,20500,Completed,9
18590,2083,20500,Completed,9
18595,2175,20500,Completed,9
18600,2195,20500,Completed,9
18605,350,23100,Completed,9
18610,523,23100,Completed,9
18615,581,23100,Completed,9
18620,653,23100,Completed,9
18625,777,23100,Completed,9
18630,1016,23100,Completed,9
18635,1151,23100,Completed,9
18640,1628,23100,Completed,9
18645,1669,23100,Completed,9
18650,1867,23100,Completed,9
18655,1900,23100,Completed,9
18660,2101,23100,Completed,9
18665,75,20600,Withdrew,9
18670,439,20600,Completed,9
18675,596,20600,Completed,9
18680,805,20600,Completed,9
18685,983,20600,Completed,9
18690,1224,20600,Completed,9
18695,1321,20600,Completed,9
18700,1342,20600,Completed,9
18705,1428,20600,Completed,9
18710,1465,20600,Completed,9
18715,1595,20600,Completed,9
18720,1617,20600,Completed,9
18725,1670,20600,Completed,9
18730,1816,20600,Completed,9
18735,1881,20600,Completed,9
18740,1910,20600,Completed,9
18745,1928,20600,Completed,9
18750,1931,20600,Completed,9
18755,1949,20600,Completed,9
18760,2019,20600,Completed,9
18765,2090,20600,Completed,9
18770,2122,20600,Completed,9
18775,2175,20600,Completed,9
18780,83,20700,Completed,9
18785,93,20700,Completed,9
18790,235,20700,Withdrew,9
18795,439,20700,Completed,9
18800,596,20700,Completed,9
18805,614,20700,Completed,9
18810,687,20700,Completed,9
18815,700,20700,Completed,9
18820,707,20700,Completed,9
18825,742,20700,Completed,9
18830,805,20700,Completed,9
18835,816,20700,Completed,9
18840,960,20700,Withdrew,9
18845,983,20700,Completed,9
18850,1016,20700,Completed,9
18855,1032,20700,Completed,9
18860,1223,20700,Completed,9
18865,1321,20700,Completed,9
18870,1428,20700,Completed,9
18875,1465,20700,Completed,9
18880,1595,20700,Completed,9
18885,1612,20700,Completed,9
18890,1670,20700,Completed,9
18895,1816,20700,Completed,9
18900,1826,20700,Completed,9
18905,1881,20700,Completed,9
18910,1928,20700,Completed,9
18915,1931,20700,Completed,9
18920,1949,20700,Completed,9
18925,2019,20700,Completed,9
18930,2090,20700,Completed,9
18935,2122,20700,Completed,9
18940,2186,20700,Completed,9
18945,1612,20800,Completed,9
18950,20,23600,Completed,9
18955,596,23600,Completed,9
18960,614,23600,Completed,9
18965,653,23600,Withdrew,9
18970,857,23600,Completed,9
18975,921,23600,Completed,9
18980,935,23600,Completed,9
18985,1126,23600,Completed,9
18990,1469,23600,Completed,9
18995,1595,23600,Completed,9
19000,1612,23600,Completed,9
19005,1628,23600,Completed,9
19010,1670,23600,Completed,9
19015,1855,23600,Completed,9
19020,1910,23600,Completed,9
19025,1949,23600,Completed,9
19030,2019,23600,Completed,9
19035,2122,23600,Completed,9
19040,2175,23600,Completed,9
19045,2186,23600,Completed,9
19050,75,22300,Withdrew,9
19055,155,22300,Completed,9
19060,398,22300,Completed,9
19065,635,22300,Completed,9
19070,687,22300,Completed,9
19075,767,22300,Completed,9
19080,1016,22300,Completed,9
19085,1224,22300,Completed,9
19090,1394,22300,Completed,9
19095,1595,22300,Completed,9
19100,1619,22300,Completed,9
19105,1639,22300,Completed,9
19110,1675,22300,Completed,9
19115,1826,22300,Completed,9
19120,1855,22300,Completed,9
19125,1910,22300,Completed,9
19130,2017,22300,Completed,9
19135,2121,22300,Completed,9
